# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00010124372    0.063919311  8.9994571e-05  2.5166055e-07  1.0997488e-05       71.59671              0              0              0              0    -0.68212361 
 1001000    12952  0.00031601083    0.063896929  0.00026404409  4.0976957e-05  1.0989788e-05      67.147788              0              0              0              0    -0.43192881 
 1002000    12952  5.6698692e-05    0.063849737  2.8125411e-05  1.7599721e-05   1.097356e-05      62.764774              0              0              0              0       1.648556 
 1003000    12952  0.00019899999    0.063832601  0.00018803133  9.9030692e-10  1.0967671e-05      62.064627              0              0              0              0      1.8643196 
 1004000    12952  3.2971589e-05    0.063842673  2.1772991e-05  2.2746597e-07  1.0971132e-05      56.185858              0              0              0              0    -0.63618607 
 1005000    12952   0.0001693453    0.063818433   0.0001320238  2.6358691e-05  1.0962803e-05      56.506885              0              0              0              0   -0.018689994 
 1006000    12952   5.916143e-05    0.063775559  3.5628077e-05  1.2585275e-05  1.0948078e-05      51.271016              0              0              0              0     0.94008347 
 1007000    12952  0.00011301598    0.063759384  0.00010182919  2.4425945e-07  1.0942525e-05      51.047227              0              0              0              0     0.90274127 
 1008000    12952  4.0393974e-05    0.063766478  2.9447555e-05  1.4586383e-09   1.094496e-05      46.212349              0              0              0              0     -1.3228484 
 1009000    12952  0.00013615236    0.063740841  0.00010028558  2.4930614e-05  1.0936161e-05      45.410375              0              0              0              0    -0.66762815 
 1010000    12952  5.4729117e-05    0.063699391  3.1880562e-05  1.1926612e-05  1.0921943e-05      42.001255              0              0              0              0     0.61040176 
 1011000    12952  0.00011039499    0.063685287  9.9465645e-05  1.2239066e-08  1.0917107e-05      40.308953              0              0              0              0      0.3680915 
 1012000    12952  3.8962422e-05    0.063688517  2.7748279e-05  2.9592985e-07  1.0918214e-05      37.643913              0              0              0              0     -1.1495173 
 1013000    12952  0.00013174384    0.063663271  9.4551141e-05  2.6283138e-05   1.090956e-05       35.25185              0              0              0              0    -0.70756814 
 1014000    12952  6.1312771e-05    0.063621575  3.8394274e-05  1.2023223e-05  1.0895274e-05      33.865478              0              0              0              0     0.95978238 
 1015000    12952  8.1871228e-05    0.063610069   7.097029e-05  9.6046066e-09  1.0891334e-05      30.676262              0              0              0              0      0.2955682 
 1016000    12952  6.7671876e-05     0.06360994  5.5617201e-05  1.1633855e-06   1.089129e-05      29.699441              0              0              0              0    -0.75767173 
 1017000    12952  7.8445543e-05    0.063585275  4.6384194e-05  2.1178504e-05  1.0882845e-05      26.648099              0              0              0              0    -0.47930725 
 1018000    12952  0.00010138384    0.063545921  7.8269516e-05  1.2244945e-05  1.0869378e-05      25.661458              0              0              0              0      1.0147504 
 1019000    12952  4.4193005e-05    0.063534631  3.3199394e-05  1.2809416e-07  1.0865516e-05      23.464288              0              0              0              0     0.40938129 
 1020000    12952   8.926598e-05    0.063534626  7.6577689e-05  1.8227768e-06  1.0865514e-05      21.412995              0              0              0              0    -0.86642064 
 1021000    12952  7.9381639e-05    0.063507555  4.9015535e-05  1.9509847e-05  1.0856257e-05      20.281313              0              0              0              0    -0.19654715 
 1022000    12952  7.1552835e-05    0.063472237  5.1701424e-05  9.0072261e-06  1.0844186e-05      17.804268              0              0              0              0      0.8161136 
 1023000    12952  7.9731566e-05    0.063460739  6.8885351e-05  5.9579894e-09  1.0840257e-05      16.791804              0              0              0              0     0.41367489 
