# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

run		${runstep}
run		1200000
Setting up run at Mon Aug 12 20:01:23 2024

Memory usage per processor = 10.914 Mbytes
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  5.7519649e-06    0.068381108  1.4526197e-06  4.2993452e-06  1.4799231e-36      72.422895              0              0              0              0     0.88935318 
 1001000    12952  7.9000046e-06    0.068388368  2.4433451e-06  5.4556853e-06  9.7410137e-10      71.786097              0              0              0              0     -1.0580861 
 1002000    12952  5.7925061e-06     0.06837922  1.4071554e-06  4.3814555e-06  3.8952051e-09      71.954488              0              0              0              0      1.0455084 
 1003000    12952  5.9969893e-06    0.068387514  1.6164563e-06  4.3717673e-06  8.7657701e-09       71.09461              0              0              0              0     -1.2423535 
 1004000    12952  4.1098462e-06    0.068376678  1.1183626e-06  2.9759065e-06  1.5577203e-08      71.189162              0              0              0              0      1.2046805 
 1005000    12952  4.7384721e-06    0.068385615  1.2774666e-06  3.4366626e-06  2.4342881e-08      70.060196              0              0              0              0     -1.3596629 
 1006000    12952  2.6940798e-06    0.068373222  9.0229848e-07  1.7567454e-06  3.5035944e-08      70.036786              0              0              0              0      1.3420747 
 1007000    12952  3.5366892e-06    0.068382511  1.0585907e-06  2.4304058e-06  4.7692646e-08      68.716697              0              0              0              0     -1.4423829 
 1008000    12952  1.5784704e-06    0.068368868  7.3682804e-07  7.7938708e-07  6.2255252e-08      68.554171              0              0              0              0      1.4220264 
 1009000    12952  2.5159182e-06    0.068378176  9.3991547e-07  1.4972071e-06  7.8795668e-08      67.050388              0              0              0              0     -1.4934578 
 1010000    12952  9.5983042e-07    0.068363598  6.8932237e-07  1.7329528e-07  9.7212773e-08      66.745785              0              0              0              0      1.4643662 
 1011000    12952  1.7499475e-06    0.068372507  8.8681818e-07  7.4550368e-07  1.1762563e-07      65.115904              0              0              0              0     -1.4877295 
 1012000    12952  1.0331939e-06    0.068357382  8.5226249e-07  4.1051506e-08  1.3987991e-07      64.655655              0              0              0              0      1.4537012 
 1013000    12952  1.4477398e-06    0.068365473  1.0363018e-06  2.4728853e-07  1.6414947e-07      62.932366              0              0              0              0     -1.4304968 
 1014000    12952  1.8529373e-06    0.068350287  1.2258136e-06   4.369013e-07  1.9022234e-07      62.284628              0              0              0              0      1.3738669 
 1015000    12952  1.5869958e-06    0.068357059  1.3322813e-06  3.6387162e-08  2.1832735e-07      60.477568              0              0              0              0     -1.3353949 
 1016000    12952  3.3993042e-06    0.068342267   1.796553e-06  1.3545521e-06  2.4819924e-07      59.636519              0              0              0              0      1.2013177 
 1017000    12952  2.2260376e-06    0.068346886  1.8889895e-06   5.693836e-08  2.8010969e-07       57.81187              0              0              0              0     -1.1702936 
 1018000    12952  4.8817935e-06    0.068332909  2.2105043e-06  2.3575291e-06  3.1376006e-07      56.785888              0              0              0              0      1.0404471 
 1019000    12952  2.6006181e-06    0.068335517  2.0600489e-06   1.911223e-07  3.4944686e-07      54.972847              0              0              0              0    -0.94753077 
 1020000    12952   6.472056e-06    0.068322984  2.7550174e-06  3.3301804e-06  3.8685814e-07      53.825538              0              0              0              0     0.78858825 
 1021000    12952  3.2711656e-06    0.068323082  2.5071878e-06  3.3769596e-07  4.2628175e-07      52.054085              0              0              0              0    -0.69140687 
 1022000    12952  8.4610203e-06    0.068311942  3.5073203e-06  4.4862705e-06  4.6742951e-07       50.74926              0              0              0              0     0.52780775 
 1023000    12952  4.0280895e-06    0.068308975  3.0727775e-06  4.4477069e-07   5.105413e-07      49.044735              0              0              0              0    -0.39274261 
 1024000    12952  9.8165415e-06    0.068299851  4.1709241e-06  5.0902082e-06  5.5540911e-07      47.602055              0              0              0              0     0.19076632 
 1025000    12952  4.4395911e-06    0.068293762  3.4639761e-06  3.7345437e-07  6.0216053e-07      45.970252              0              0              0              0   -0.088232515 
 1026000    12952  1.1352033e-05    0.068286321  5.1561213e-06  5.5451934e-06   6.507178e-07      44.459414              0              0              0              0    -0.13628777 
