# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    64952    0.024301461     0.34808705    0.023913848   6.147218e-05  0.00032614074       68.67616              0              0              0              0    0.060607345 
 1001000    64952     0.01762837     0.34805234    0.017301891  4.0285874e-07  0.00032607572      18.859467              0              0              0              0      1.7001849 
 1002000    64952    0.022636678     0.34779761    0.018162784   0.0041482954  0.00032559859      21.278395              0              0              0              0     -7.5807129 
 1003000    64952    0.034655314     0.34723168    0.031144368   0.0031864054  0.00032453984      23.555018              0              0              0              0      6.6503556 
 1004000    64952    0.033807554     0.34681162     0.03111272    0.002371079   0.0003237551      29.688959              0              0              0              0      2.5936455 
 1005000    64952    0.019673243     0.34668636    0.018763107  0.00058661496  0.00032352127      42.306969              0              0              0              0      12.766471 
 1006000    64952   0.0079992328     0.34693872   0.0073039035  0.00037133684  0.00032399243      25.375237              0              0              0              0     -8.0959972 
 1007000    64952   0.0050468951     0.34704174   0.0046327573  8.9952914e-05  0.00032418487      10.902986              0              0              0              0     -6.4765749 
 1008000    64952   0.0091625691     0.34690446   0.0068791252   0.0019595154  0.00032392844      2.7533575              0              0              0              0     -11.169158 
 1009000    64952    0.015181978     0.34644783    0.012535099   0.0023238028  0.00032307624     -3.1810377              0              0              0              0      6.4716827 
 1010000    64952    0.013692958     0.34608252    0.011901356   0.0014692071  0.00032239527     -6.7390049              0              0              0              0      5.6053249 
 1011000    64952    0.015625168       0.345953    0.015146388  0.00015662669    0.000322154     -7.3760252              0              0              0              0      10.781912 
 1012000    64952    0.019392296     0.34613776    0.018741923  0.00032787463   0.0003224982     -6.6587526              0              0              0              0     -3.5362569 
 1013000    64952    0.015950616     0.34625426    0.015570745  5.7156339e-05  0.00032271532     -5.6236951              0              0              0              0     -5.2436212 
 1014000    64952    0.015747863     0.34615743      0.0143147   0.0011106279  0.00032253485     -8.5967422              0              0              0              0     -9.3068609 
