# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

run		${runstep}
run		1200000
Setting up run at Mon Aug 12 20:37:55 2024

Memory usage per processor = 10.9148 Mbytes
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  2.0112471e-05    0.068355897   4.477245e-06  1.5635226e-05  1.8127001e-36      71.738889              0              0              0              0      1.3005361 
 1001000    12952  2.2805262e-05     0.06836661  5.2704201e-06  1.7533649e-05  1.1932606e-09      70.891168              0              0              0              0     -1.5307766 
 1002000    12952  1.9311359e-05    0.068353942  4.1495781e-06   1.515701e-05  4.7710755e-09      71.259296              0              0              0              0      1.4422509 
 1003000    12952  1.9647393e-05    0.068365595  4.3771446e-06  1.5259511e-05  1.0737895e-08      70.193538              0              0              0              0     -1.7305973 
 1004000    12952  1.5919855e-05     0.06835129  3.6084373e-06  1.2292338e-05   1.907981e-08      70.408894              0              0              0              0      1.6215002 
 1005000    12952  1.7155617e-05    0.068363586   3.854403e-06  1.3271395e-05  2.9819452e-08      69.077552              0              0              0              0     -1.8285555 
 1006000    12952  1.2691292e-05    0.068347708  3.0802825e-06  9.5680961e-06  4.2913781e-08      69.145685              0              0              0              0      1.7896494 
 1007000    12952  1.4611247e-05    0.068360454  3.3751839e-06  1.1177641e-05   5.842231e-08      67.575704              0              0              0              0      -1.931026 
 1008000    12952  9.6353892e-06    0.068343176  2.5926095e-06  6.9665268e-06  7.6252954e-08      67.481832              0              0              0              0      1.8964846 
 1009000    12952  1.2028539e-05    0.068356104  2.9457001e-06   8.986316e-06  9.6522697e-08      65.720542              0              0              0              0     -1.9946562 
 1010000    12952  7.1397396e-06      0.0683375   2.583567e-06  4.4371035e-06  1.1906903e-07      65.426177              0              0              0              0      1.9563763 
 1011000    12952  9.8364171e-06    0.068349838  2.6989856e-06  6.9933456e-06  1.4408589e-07      63.508212              0              0              0              0     -1.9602779 
 1012000    12952   4.759092e-06    0.068330756  1.8824997e-06   2.705266e-06  1.7132632e-07      63.085905              0              0              0              0      2.0055262 
 1013000    12952  7.6588137e-06    0.068343017  2.4640926e-06  4.9936445e-06  2.0107665e-07      61.028859              0              0              0              0     -1.9964113 
 1014000    12952  3.2754266e-06    0.068323133  1.8192764e-06  1.2231676e-06  2.3298261e-07      60.435056              0              0              0              0      2.0178463 
 1015000    12952  6.0044336e-06    0.068334848  2.3388539e-06  3.3981353e-06  2.6744431e-07      58.286894              0              0              0              0     -2.0055231 
 1016000    12952  2.5956766e-06    0.068314435  1.9835073e-06  3.0818313e-07  3.0398613e-07      57.534751              0              0              0              0      1.9876755 
