# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00023138392      0.0688384  0.00014751425  7.1114359e-05  1.2755306e-05      34.325236              0              0              0              0     -2.1768327 
 1001000    12952  0.00017851985    0.068755939  0.00013420255  3.1592528e-05  1.2724765e-05      32.232471              0              0              0              0      3.3645614 
 1002000    12952  0.00015369993    0.068754767   0.0001408925  8.3090906e-08  1.2724331e-05      21.500888              0              0              0              0     -2.5251769 
 1003000    12952  0.00016551869    0.068704097  7.3884427e-05  7.8928684e-05  1.2705583e-05      18.616464              0              0              0              0     0.60742739 
 1004000    12952  0.00011099506     0.06866108  9.7773835e-05  5.3154473e-07  1.2689678e-05      15.717407              0              0              0              0      1.1085829 
 1005000    12952  0.00012849811    0.068642013  7.7288819e-05   3.852666e-05  1.2682631e-05      12.862572              0              0              0              0     -2.0020184 
 1006000    12952   0.0001255811     0.06857874  8.7143659e-05   2.577818e-05   1.265926e-05      10.809663              0              0              0              0      2.1936661 
 1007000    12952  9.1791897e-05    0.068563987  7.7268433e-05  1.8696502e-06  1.2653815e-05      8.3738544              0              0              0              0     -1.5321019 
 1008000    12952  0.00016010319     0.06851849  8.9082656e-05  5.8383506e-05  1.2637026e-05      6.4958477              0              0              0              0     0.41247925 
 1009000    12952  8.7515147e-05    0.068480041  7.4134582e-05  7.5771756e-07  1.2622848e-05      4.8264259              0              0              0              0     0.91609187 
 1010000    12952  0.00013024683    0.068460061  8.3842732e-05  3.3788618e-05  1.2615483e-05      3.3651683              0              0              0              0     -1.6642096 
 1011000    12952  0.00011619303    0.068403764  8.2985403e-05  2.0612886e-05  1.2594744e-05        2.66512              0              0              0              0      1.6769158 
 1012000    12952  9.7233049e-05    0.068384968  7.9931102e-05  4.7141246e-06  1.2587823e-05      1.0749146              0              0              0              0     -1.2057537 
 1013000    12952  0.00014219984    0.068344523   9.607663e-05  3.3550272e-05  1.2572938e-05    0.062303491              0              0              0              0     0.57435975 
 1014000    12952  8.7484792e-05    0.068315662  7.3654358e-05  1.2681125e-06  1.2562321e-05     -1.2060016              0              0              0              0     0.22434462 
 1015000    12952  0.00012511553    0.068293623  8.7038931e-05  2.5522383e-05  1.2554217e-05     -2.0482717              0              0              0              0    -0.95378132 
 1016000    12952  0.00010744952    0.068251142  8.6994181e-05  7.9167384e-06  1.2538604e-05     -3.0621786              0              0              0              0       1.332648 
 1017000    12952  0.00011921241    0.068236036  9.8145847e-05   8.533511e-06  1.2533054e-05     -3.6747745              0              0              0              0       -1.36851 
 1018000    12952  0.00011275206    0.068194227  7.6674892e-05  2.3559466e-05  1.2517701e-05      -4.444935              0              0              0              0      1.0369361 
 1019000    12952  8.6558444e-05    0.068172524  7.2172041e-05  1.8766689e-06  1.2509734e-05     -5.6399788              0              0              0              0    -0.40307589 
 1020000    12952  0.00010090583    0.068147277  7.0547842e-05  1.7857519e-05   1.250047e-05     -6.5452882              0              0              0              0   -0.054914467 
 1021000    12952  8.1109667e-05     0.06811932  6.5652024e-05  2.9674281e-06  1.2490216e-05     -7.6199727              0              0              0              0     0.50923953 
 1022000    12952    8.86014e-05    0.068104119  6.8901978e-05  7.2147805e-06  1.2484642e-05      -8.395133              0              0              0              0    -0.57960438 
 1023000    12952   9.609249e-05    0.068076191  7.5076903e-05  8.5411815e-06  1.2474405e-05     -9.2805183              0              0              0              0     0.46880657 
 1024000    12952  9.3907323e-05    0.068058266   7.828339e-05  3.1560969e-06  1.2467836e-05     -9.8462085              0              0              0              0    -0.20628514 
 1025000    12952  0.00010709824     0.06803462   8.121845e-05  1.3420616e-05  1.2459174e-05     -10.133196              0              0              0              0    -0.13657512 
 1026000    12952  9.2087715e-05    0.068010015  7.7259709e-05  2.3778425e-06  1.2450164e-05     -10.861717              0              0              0              0     0.42614705 
 1027000    12952  9.7655472e-05    0.067995145  7.7504114e-05  7.7066379e-06   1.244472e-05     -11.187767              0              0              0              0    -0.62575375 
 1028000    12952  9.2380007e-05    0.067968623  7.4664409e-05  5.2805836e-06  1.2435014e-05     -11.879067              0              0              0              0     0.71908503 
 1029000    12952  8.4135027e-05    0.067956372  6.9148482e-05  2.5560133e-06  1.2430532e-05     -12.532782              0              0              0              0     -0.5888937 
 1030000    12952  0.00011549773    0.067931494  8.9323683e-05  1.3752618e-05  1.2421432e-05      -13.03137              0              0              0              0    0.091793226 
 1031000    12952  9.9333727e-05     0.06790731  8.5242586e-05  1.6785514e-06  1.2412589e-05     -13.730147              0              0              0              0     0.78318386 
 1032000    12952  9.2628954e-05     0.06789816  7.5870629e-05  4.3490808e-06  1.2409244e-05     -14.205326              0              0              0              0    -0.74923551 
 1033000    12952  0.00010352609    0.067873827  8.4729648e-05  6.3960946e-06  1.2400352e-05     -15.087672              0              0              0              0     0.49024672 
 1034000    12952  8.9448305e-05    0.067862315  7.6622729e-05  4.2943028e-07  1.2396146e-05      -15.38754              0              0              0              0    -0.18502307 
 1035000    12952  9.5770408e-05    0.067846616  7.4221733e-05  9.1582637e-06  1.2390411e-05     -15.941643              0              0              0              0    -0.21501809 
 1036000    12952  8.8948704e-05    0.067827664  7.6058444e-05  5.0677042e-07   1.238349e-05     -16.612772              0              0              0              0     0.54540663 
 1037000    12952  0.00010112819     0.06782082  8.5059555e-05   3.687648e-06  1.2380991e-05     -16.747556              0              0              0              0    -0.72398093 
 1038000    12952  9.9453957e-05    0.067798022  8.2023597e-05  5.0576913e-06  1.2372669e-05     -17.140417              0              0              0              0     0.58572007 
 1039000    12952  0.00010548144    0.067787732  9.2587175e-05  5.2534777e-07  1.2368913e-05     -17.268191              0              0              0              0    -0.12139063 
 1040000    12952  0.00011978336    0.067773001  0.00010098657   6.433248e-06  1.2363538e-05     -17.550173              0              0              0              0    -0.04852723 
 1041000    12952  9.8384385e-05    0.067756556  8.4744843e-05  1.2820035e-06  1.2357539e-05     -17.874375              0              0              0              0     0.35540733 
 1042000    12952  9.0677039e-05    0.067747226  7.6328994e-05  1.9939088e-06  1.2354136e-05     -18.317208              0              0              0              0    -0.33224211 
 1043000    12952  9.7610117e-05    0.067732987  8.2739621e-05   2.521553e-06  1.2348943e-05     -18.768081              0              0              0              0     0.11760829 
 1044000    12952  0.00011081555    0.067719863  9.5337565e-05  3.1338311e-06  1.2344158e-05     -18.503094              0              0              0              0    -0.14737912 
 1045000    12952   9.402613e-05    0.067704345  7.9593908e-05  2.0937203e-06  1.2338501e-05     -18.942172              0              0              0              0     0.20646797 
 1046000    12952   9.425178e-05    0.067694622  8.0140165e-05  1.7766575e-06  1.2334958e-05      -18.95389              0              0              0              0    -0.35382223 
 1047000    12952  0.00011100487    0.067677647  9.3938305e-05  4.7377927e-06  1.2328772e-05     -19.584163              0              0              0              0     0.17189222 
 1048000    12952  0.00010517686    0.067666785   9.272309e-05  1.2895405e-07  1.2324815e-05       -19.7697              0              0              0              0    0.057380611 
 1049000    12952  0.00010711565    0.067657026  8.9736099e-05  5.0582935e-06   1.232126e-05     -19.921014              0              0              0              0    -0.25053357 
 1050000    12952  9.6540498e-05    0.067641212  8.3970941e-05  2.5405604e-07  1.2315501e-05     -20.913729              0              0              0              0     0.56765286 
 1051000    12952  0.00011705275    0.067637486   0.0001024859  2.2527031e-06  1.2314144e-05     -20.609017              0              0              0              0    -0.80257261 
 1052000    12952  9.4646215e-05    0.067620689  8.1037503e-05   1.300684e-06  1.2308029e-05      -21.67836              0              0              0              0     0.81679886 
 1053000    12952  9.2880241e-05    0.067619478  8.0539866e-05  3.2787374e-08  1.2307588e-05     -21.916689              0              0              0              0    -0.43056059 
 1054000    12952  0.00010854673    0.067607957   9.225577e-05    3.98757e-06  1.2303395e-05     -22.307748              0              0              0              0      0.2015194 
 1055000    12952    9.02717e-05    0.067600273  7.7884859e-05  8.6243157e-08  1.2300598e-05     -22.871987              0              0              0              0     0.37193537 
 1056000    12952  9.0582527e-05    0.067597922  7.5844674e-05  2.4381109e-06  1.2299742e-05     -22.766442              0              0              0              0    -0.56022021 
 1057000    12952  8.9610081e-05    0.067583998  7.6693244e-05  6.2216115e-07  1.2294676e-05     -23.433762              0              0              0              0     0.47500563 
 1058000    12952  9.1609239e-05    0.067584382  7.9309127e-05  5.2971005e-09  1.2294816e-05     -23.422358              0              0              0              0     -0.3363192 
 1059000    12952   9.063897e-05    0.067574326  7.4495932e-05  3.8518813e-06  1.2291157e-05     -23.714895              0              0              0              0     0.15303342 
 1060000    12952  9.0596328e-05     0.06756692  7.8046173e-05  2.6169119e-07  1.2288463e-05     -24.153994              0              0              0              0     0.39173358 
 1061000    12952  8.9264906e-05    0.067567064   7.488019e-05  2.0961999e-06  1.2288516e-05     -23.984545              0              0              0              0     -0.6955857 
 1062000    12952  8.0404469e-05    0.067553566  6.7999534e-05  1.2132813e-07  1.2283606e-05     -25.025323              0              0              0              0     0.94890558 
 1063000    12952  8.7555174e-05    0.067558501  7.5264442e-05   5.330945e-09  1.2285401e-05     -24.814434              0              0              0              0     -1.0002376 
 1064000    12952  0.00012054395    0.067545117   0.0001036978  4.5656162e-06  1.2280534e-05     -24.858964              0              0              0              0     0.16057059 
 1065000    12952  9.5448326e-05    0.067538184  8.2834599e-05  3.3571457e-07  1.2278013e-05     -25.098008              0              0              0              0     0.34112571 
 1066000    12952  9.2584925e-05    0.067538434  7.8202705e-05  2.1041155e-06  1.2278104e-05     -24.957587              0              0              0              0    -0.78724758 
 1067000    12952  9.3485567e-05    0.067523718  8.0822565e-05  3.9024897e-07  1.2272754e-05     -25.916103              0              0              0              0      0.7649652 
 1068000    12952  0.00013073856    0.067521406  0.00011636609  2.1005513e-06  1.2271914e-05      -24.37547              0              0              0              0    -0.96198052 
 1069000    12952  0.00011176454     0.06750107   9.739215e-05  2.1078682e-06  1.2264522e-05     -25.509734              0              0              0              0      1.1771159 
 1070000    12952  0.00011259509    0.067504351  0.00010003955  2.8981568e-07  1.2265715e-05     -24.996067              0              0              0              0    -0.87364075 
 1071000    12952  0.00010673377    0.067492728  8.9132339e-05  5.3399401e-06  1.2261491e-05     -25.862543              0              0              0              0     0.43255236 
 1072000    12952  0.00011440412    0.067488257  0.00010095727  1.1869837e-06  1.2259867e-05      -25.93565              0              0              0              0     0.11615747 
 1073000    12952  0.00012391356    0.067484897  0.00010514033  6.5145901e-06  1.2258646e-05     -25.245554              0              0              0              0    -0.80268753 
 1074000    12952  0.00010572476    0.067467937  9.3452658e-05  1.9612941e-08  1.2252485e-05     -26.013727              0              0              0              0      1.0907535 
 1075000    12952  9.0731226e-05    0.067475661  7.8441198e-05  3.4737028e-08  1.2255291e-05     -25.613059              0              0              0              0     -1.2156585 
 1076000    12952  0.00010169248    0.067459583  8.5986026e-05  3.4570049e-06  1.2249451e-05     -26.530041              0              0              0              0     0.98683156 
 1077000    12952  0.00011228907     0.06746166  9.8369241e-05  1.6696223e-06  1.2250205e-05     -26.293192              0              0              0              0    -0.20472464 
 1078000    12952  8.9249269e-05    0.067458759  7.3709907e-05  3.2902105e-06  1.2249152e-05     -26.830236              0              0              0              0      -0.272824 
 1079000    12952  9.5926455e-05    0.067450313     8.3499e-05  1.8137015e-07  1.2246085e-05     -27.333085              0              0              0              0     0.43181736 
 1080000    12952  0.00010117793    0.067452653  8.8497282e-05  4.3371356e-07  1.2246935e-05     -27.164723              0              0              0              0    -0.44546219 
 1081000    12952  0.00011391743    0.067442009  0.00010047316  1.2011964e-06   1.224307e-05     -27.391287              0              0              0              0     0.44055439 
 1082000    12952  0.00010341469    0.067441842  9.0960226e-05  2.1145483e-07  1.2243009e-05     -27.363304              0              0              0              0     -0.2058641 
 1083000    12952  0.00010174769    0.067437241  8.8259353e-05  1.2470006e-06  1.2241339e-05     -27.760318              0              0              0              0     0.14607283 
 1084000    12952  0.00010173664    0.067434556  8.9008799e-05  4.8747821e-07  1.2240364e-05     -28.113492              0              0              0              0      0.3138016 
 1085000    12952  9.2009379e-05    0.067436619  7.8959112e-05  8.0915408e-07  1.2241113e-05       -28.0097              0              0              0              0    -0.40656838 
 1086000    12952  9.4684121e-05    0.067429555  8.2443699e-05  1.8735867e-09  1.2238548e-05     -28.660676              0              0              0              0     0.53362466 
 1087000    12952  9.5064538e-05    0.067431945  8.2635168e-05  1.8995444e-07  1.2239416e-05     -28.043626              0              0              0              0    -0.63229584 
 1088000    12952   0.0001008381    0.067423255  8.8438767e-05  1.6306919e-07  1.2236262e-05      -29.04341              0              0              0              0      0.8376535 
 1089000    12952  0.00010077482     0.06742951  8.7744681e-05  7.9160431e-07  1.2238532e-05     -28.601447              0              0              0              0    -0.36872427 
 1090000    12952   9.716761e-05     0.06742525  8.3288664e-05  1.6419598e-06  1.2236986e-05     -29.185077              0              0              0              0     0.17803204 
 1091000    12952  0.00010273714    0.067424481  8.9021431e-05  1.4790025e-06  1.2236707e-05     -29.475668              0              0              0              0     0.27730543 
 1092000    12952  9.2727942e-05    0.067429229  7.9590669e-05  8.9884233e-07   1.223843e-05     -29.132174              0              0              0              0    -0.67187032 
 1093000    12952  9.5397772e-05    0.067421778  8.2919376e-05  2.4267015e-07  1.2235726e-05     -30.004335              0              0              0              0     0.91592183 
 1094000    12952  9.3233905e-05    0.067432247  8.0738689e-05  2.5569074e-07  1.2239526e-05     -29.427093              0              0              0              0    -0.94418661 
 1095000    12952  0.00010049308    0.067423469  8.6145712e-05   2.111027e-06   1.223634e-05     -29.657199              0              0              0              0     0.49322349 
 1096000    12952  0.00011351247    0.067425064  9.8908363e-05  2.3671851e-06  1.2236918e-05     -29.680798              0              0              0              0    0.012295673 
 1097000    12952  9.7129101e-05    0.067426345  8.2783181e-05  2.1085366e-06  1.2237383e-05     -29.332581              0              0              0              0    -0.35143579 
 1098000    12952  0.00010108947    0.067421765  8.7304113e-05  1.5496333e-06  1.2235721e-05     -30.284849              0              0              0              0     0.85120246 
 1099000    12952    9.17854e-05    0.067430581  7.9140974e-05  4.0550517e-07  1.2238921e-05     -29.433381              0              0              0              0    -0.90144841 
 1100000    12952  9.9904859e-05     0.06742058  8.7623586e-05  4.5981766e-08  1.2235291e-05     -30.530346              0              0              0              0     0.93437657 
 1101000    12952  0.00010605385    0.067428328  9.3304756e-05  5.1099266e-07  1.2238103e-05     -29.718243              0              0              0              0    -0.75521828 
 1102000    12952  9.2225956e-05    0.067422757  7.8883125e-05  1.1067494e-06  1.2236081e-05     -30.489871              0              0              0              0     0.47233897 
