# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    24952   0.0010607633     0.13295199  0.00096598395  4.7199942e-05  4.7579403e-05      76.671938              0              0              0              0       16.83241 
 1001000    24952   0.0015659829     0.13310879    0.001509121  9.1701945e-06  4.7691697e-05      49.912178              0              0              0              0     -10.286906 
 1002000    24952    0.002391528     0.13292429    0.001047703   0.0012962654  4.7559581e-05      52.951414              0              0              0              0      5.4122705 
 1003000    24952  0.00073982737     0.13275664  0.00065187296  4.0514721e-05  4.7439688e-05      37.715778              0              0              0              0      12.917464 
 1004000    24952  0.00097542395     0.13288249  0.00082145841  0.00010643586  4.7529672e-05      35.348416              0              0              0              0      -10.37746 
 1005000    24952    0.001778049     0.13276664  0.00089682942  0.00083377273  4.7446834e-05       28.04291              0              0              0              0     -4.2935009 
 1006000    24952  0.00067314287     0.13258779  0.00062141923  4.4045402e-06  4.7319093e-05      23.559991              0              0              0              0      8.3336827 
 1007000    24952   0.0009011083     0.13267684   0.0007781342  7.5591423e-05  4.7382675e-05      19.479896              0              0              0              0     -7.5007513 
 1008000    24952   0.0014181657         0.1326  0.00072376958  0.00064706827  4.7327808e-05       15.28623              0              0              0              0     -3.2401693 
 1009000    24952  0.00056189255     0.13242511  0.00047350446  4.1185048e-05  4.7203048e-05      11.779822              0              0              0              0      9.7869151 
 1010000    24952  0.00085265912     0.13248089  0.00072135657  8.4059734e-05  4.7242816e-05      7.9164017              0              0              0              0     -3.4053679 
 1011000    24952   0.0012352873     0.13243508  0.00080660983  0.00038146736  4.7210152e-05      5.8968709              0              0              0              0     -4.0935024 
 1012000    24952  0.00064875817     0.13227234    0.000524645  7.7018972e-05  4.7094198e-05      3.3026039              0              0              0              0      7.1560181 
