# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

run		${runstep}
run		1200000
Setting up run at Wed Aug  7 21:20:30 2024

Memory usage per processor = 10.9159 Mbytes
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  1.2080487e-06    0.067659944  5.2378837e-07   6.842603e-07  4.1581172e-37      73.281453              0              0              0              0      2.1943089 
 1001000    12952  2.0708218e-06     0.06767613  8.1264244e-07  1.2579056e-06  2.7376444e-10      72.167186              0              0              0              0     -2.1840774 
 1002000    12952  1.5878579e-06    0.067659277  5.3439638e-07  1.0523671e-06  1.0944686e-09      72.935387              0              0              0              0      2.0963843 
 1003000    12952   1.738381e-06    0.067674875   6.342558e-07  1.1016617e-06  2.4635292e-09      71.727042              0              0              0              0     -2.1477934 
 1004000    12952  1.2526088e-06    0.067658144  5.0188135e-07  7.4635042e-07  4.3770368e-09      72.356521              0              0              0              0      2.0716856 
 1005000    12952  1.5279691e-06    0.067673178  5.6369458e-07  9.5743321e-07  6.8413526e-09      71.071183              0              0              0              0     -2.0756753 
 1006000    12952  9.8777717e-07    0.067656535  4.5605448e-07  5.2187742e-07  9.8452732e-09      71.568751              0              0              0              0      2.0426581 
 1007000    12952  1.3500216e-06    0.067670932  5.2369325e-07  8.1292437e-07  1.3403926e-08      70.223718              0              0              0              0     -2.0089368 
 1008000    12952  8.1009628e-07    0.067654459  4.4976194e-07  3.4283915e-07  1.7495186e-08      70.597019              0              0              0              0      1.9955808 
 1009000    12952  1.2343713e-06    0.067668105  5.2580803e-07  6.8641693e-07   2.214633e-08      69.187851              0              0              0              0     -1.9360929 
 1010000    12952  6.5609617e-07    0.067651861   4.328583e-07  1.9591669e-07  2.7321181e-08      69.428951              0              0              0              0      1.9157542 
 1011000    12952  1.1058845e-06     0.06766469  5.1820812e-07  5.5461437e-07  3.3062037e-08      67.974545              0              0              0              0     -1.8675801 
 1012000    12952  5.8689845e-07    0.067648722  4.6347836e-07  8.4104013e-08  3.9316072e-08      68.088812              0              0              0              0      1.8244004 
 1013000    12952  9.8950917e-07    0.067660675  5.2753279e-07  4.1583347e-07  4.6142907e-08      66.596317              0              0              0              0     -1.7982388 
 1014000    12952  5.7918214e-07    0.067645036   4.971891e-07  2.8521951e-08  5.3471096e-08      66.581748              0              0              0              0      1.7328989 
 1015000    12952  9.0039714e-07    0.067656054  5.5411775e-07  2.8490019e-07    6.13792e-08      65.066857              0              0              0              0     -1.7029221 
 1016000    12952  6.7525342e-07    0.067640794   5.621051e-07  4.3372421e-08  6.9775895e-08      64.931649              0              0              0              0      1.6493159 
 1017000    12952  8.4873467e-07    0.067650802  6.0240557e-07  1.6756958e-07  7.8759524e-08       63.40926              0              0              0              0      -1.600201 
 1018000    12952  8.6861279e-07    0.067635991  6.4218833e-07  1.3820592e-07  8.8218542e-08      63.160491              0              0              0              0      1.5474108 
 1019000    12952  8.3029889e-07    0.067644933   6.515029e-07   8.052502e-08  9.8270968e-08      61.633161              0              0              0              0     -1.5023819 
 1020000    12952  1.1992224e-06    0.067630587  7.6225967e-07  3.2817732e-07  1.0878543e-07      61.275357              0              0              0              0       1.433559 
 1021000    12952  1.5014892e-06    0.067638128  1.3144205e-06  6.7170828e-08  1.1989789e-07      59.768738              0              0              0              0     -1.4205019 
 1022000    12952  1.6568541e-06    0.067623879   1.061866e-06  4.6352935e-07   1.314587e-07      59.303811              0              0              0              0      1.3621058 
 1023000    12952  1.1728204e-06    0.067630962  9.9973196e-07  2.9462434e-08  1.4362598e-07      57.740841              0              0              0              0     -1.3444978 
 1024000    12952  2.0107499e-06    0.067617344  1.1022344e-06  7.5228851e-07  1.5622697e-07      57.193631              0              0              0              0      1.2608144 
 1025000    12952  1.2617463e-06    0.067623109  1.0649806e-06  2.7329189e-08  1.6943651e-07      55.663611              0              0              0              0     -1.2035235 
 1026000    12952  2.6184979e-06    0.067610053  1.3153152e-06  1.1201139e-06  1.8306871e-07      55.006222              0              0              0              0      1.1289124 
 1027000    12952  1.5141265e-06    0.067614667  1.2549207e-06  6.1895148e-08   1.973107e-07      53.508261              0              0              0              0     -1.0884414 
 1028000    12952  3.5012617e-06    0.067602403  1.7411954e-06     1.5481e-06  2.1196629e-07      52.756698              0              0              0              0     0.98553833 
 1029000    12952  1.8124346e-06    0.067605302   1.495291e-06  8.9918014e-08  2.2722565e-07      51.321485              0              0              0              0    -0.91509026 
 1030000    12952  4.5238442e-06    0.067593838  2.3207907e-06  1.9601584e-06  2.4289512e-07      50.479214              0              0              0              0      0.8345505 
 1031000    12952  2.0042725e-06    0.067595261  1.6111284e-06  1.3398388e-07  2.5916019e-07      49.073389              0              0              0              0    -0.76867504 
 1032000    12952  4.5851011e-06    0.067584707  2.0075574e-06  2.3017093e-06   2.758344e-07      48.207082              0              0              0              0     0.69371633 
 1033000    12952  2.3412631e-06     0.06758475  1.8927758e-06  1.5539515e-07  2.9309215e-07      46.833045              0              0              0              0    -0.64058175 
 1034000    12952  5.2148734e-06    0.067575012  2.3442747e-06  2.5598387e-06  3.1076002e-07      45.819664              0              0              0              0     0.55513876 
 1035000    12952   2.505692e-06    0.067573523  2.0331945e-06  1.4350308e-07  3.2899437e-07      44.489087              0              0              0              0    -0.47537924 
 1036000    12952  7.8889365e-06    0.067563256  3.6729893e-06  3.8683161e-06  3.4763102e-07      43.752796              0              0              0              0     0.37015512 
 1037000    12952  4.0285594e-06    0.067560144  3.3203993e-06  3.4133589e-07  3.6682423e-07      42.250266              0              0              0              0    -0.37536408 
 1038000    12952  7.0802639e-06    0.067552114  2.9989263e-06  3.6948919e-06  3.8644578e-07      41.148271              0              0              0              0     0.21435363 
 1039000    12952  3.1262339e-06    0.067547654  2.4291699e-06  2.9047911e-07  4.0658483e-07      39.914542              0              0              0              0    -0.21434155 
 1040000    12952  8.9456693e-06    0.067540253  4.3345264e-06  4.1839799e-06  4.2716308e-07      38.820553              0              0              0              0   -0.018054618 
