# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00084903955    0.069517337  0.00064810838  0.00011963022  8.1300947e-05      79.380792              0              0              0              0      14.179649 
 1001000    12952   0.0015691416    0.069547021  0.00070135569  0.00078641556  8.1370392e-05      53.354875              0              0              0              0     -14.814709 
 1002000    12952  0.00078299199     0.06932872  0.00070206963  6.1989306e-08  8.0860368e-05      34.524269              0              0              0              0      14.349634 
 1003000    12952  0.00059655619    0.069390003  0.00037600478  0.00013954803  8.1003383e-05      20.301268              0              0              0              0     -15.992532 
 1004000    12952  0.00083881091    0.069174173  0.00056860651  0.00018970413  8.0500262e-05      15.414475              0              0              0              0      13.493403 
 1005000    12952  0.00049815039    0.069202544   0.0004173387  2.4538509e-07  8.0566308e-05      7.0790673              0              0              0              0     -11.253459 
 1006000    12952   0.0010311414    0.069042145  0.00054315586  0.00040779232  8.0193265e-05      1.5443413              0              0              0              0      8.7524307 
 1007000    12952  0.00057125569    0.069033131  0.00045689041  3.4192955e-05  8.0172327e-05      -4.103351              0              0              0              0      -5.611365 
 1008000    12952   0.0010660094    0.068932673  0.00050942567  0.00047664457  7.9939161e-05     -8.4743285              0              0              0              0      2.8312182 
 1009000    12952  0.00057423288    0.068874997  0.00046269372  3.1733715e-05  7.9805446e-05     -12.809361              0              0              0              0     -0.2715444 
 1010000    12952  0.00090402095    0.068823929  0.00048557612  0.00033875768  7.9687146e-05     -15.711282              0              0              0              0     -1.7982751 
 1011000    12952  0.00063031073    0.068736542  0.00054503076  5.7950515e-06  7.9484914e-05     -18.712897              0              0              0              0      3.2953061 
 1012000    12952  0.00066865441    0.068714189  0.00040580206  0.00018341913  7.9433226e-05     -19.763898              0              0              0              0     -3.5303948 
 1013000    12952  0.00052147259    0.068621799  0.00044165715  5.9568023e-07  7.9219765e-05     -23.615212              0              0              0              0       4.693709 
 1014000    12952  0.00054130685    0.068615327  0.00038868417  7.3417865e-05  7.9204821e-05     -24.056512              0              0              0              0     -4.4350492 
 1015000    12952  0.00043964565    0.068528972  0.00034803203  1.2608045e-05  7.9005583e-05     -28.678488              0              0              0              0      4.8677772 
