# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
unfix   fixBase
variable	vTop equal v_gammat*xcm(top,y)
fix     fixBase base move variable NULL NULL NULL v_vTop NULL NULL
run		${runstep}
run		500000
Setting up run at Tue Mar 18 23:33:23 2025

Memory usage per processor = 10.9319 Mbytes
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00061337701    0.068971413  0.00056166091  4.9751805e-07  5.1218584e-05      66.320792              0              0              0              0     -10.561459 
 1001000    12952  0.00098652564    0.068788126  0.00036742783  0.00056815109  5.0946726e-05      57.172968              0              0              0              0      13.122717 
 1002000    12952  0.00068372779     0.06880419  0.00056301312  6.9744146e-05  5.0970523e-05      35.270758              0              0              0              0     -7.5716724 
 1003000    12952   0.0010581201    0.068693429   0.0004359712  0.00057134231  5.0806551e-05      23.249731              0              0              0              0      4.8857008 
 1004000    12952  0.00045593373     0.06866098  0.00031709474  8.8080429e-05  5.0758564e-05      16.324677              0              0              0              0     -2.9888239 
 1005000    12952  0.00096949963    0.068590701  0.00041433149  0.00050451343  5.0654706e-05      9.8822136              0              0              0              0     0.83230932 
 1006000    12952  0.00046255458    0.068525129  0.00036092798    5.10687e-05  5.0557902e-05      4.0156044              0              0              0              0     0.84949853 
 1007000    12952  0.00079291174     0.06848435  0.00040044352  0.00034197047  5.0497747e-05     0.54451801              0              0              0              0     -2.0426445 
 1008000    12952  0.00033918673    0.068406233  0.00027177093  1.7033191e-05  5.0382611e-05     -4.1789953              0              0              0              0      2.8111654 
 1009000    12952   0.0006187673    0.068384095  0.00035730123  0.00021111606  5.0350007e-05     -6.9448655              0              0              0              0     -3.7599959 
 1010000    12952  0.00036062249      0.0682949  0.00030992323  4.8050952e-07  5.0218747e-05     -10.179502              0              0              0              0      4.1984976 
 1011000    12952   0.0004845334    0.068287643   0.0003365453  9.7780032e-05  5.0208075e-05     -12.315036              0              0              0              0     -4.7816474 
 1012000    12952  0.00033433983    0.068201743  0.00027942902  4.8289677e-06  5.0081839e-05      -15.85953              0              0              0              0      4.4906861 
 1013000    12952  0.00048438368     0.06819316  0.00037731978  5.6994673e-05  5.0069235e-05     -16.723353              0              0              0              0     -4.5671343 
 1014000    12952  0.00036765815     0.06811161  0.00030560383  1.2104761e-05  4.9949554e-05     -19.537791              0              0              0              0      4.7733657 
 1015000    12952    0.000414435    0.068105618  0.00033278124  3.1712987e-05  4.9940766e-05     -20.750406              0              0              0              0     -4.1518065 
 1016000    12952  0.00036783932     0.06803252  0.00029862471  1.9380994e-05   4.983362e-05     -23.676572              0              0              0              0      3.6535835 
 1017000    12952  0.00034671104    0.068024759  0.00028223784  1.4650944e-05  4.9822251e-05     -25.184483              0              0              0              0     -3.4388008 
 1018000    12952  0.00038859558    0.067961323  0.00030993575  2.8930456e-05  4.9729372e-05     -27.773238              0              0              0              0      3.0338999 
 1019000    12952  0.00037992273    0.067950245  0.00032544955  4.7600215e-06   4.971316e-05     -28.281313              0              0              0              0     -2.6581427 
 1020000    12952  0.00041582685    0.067892751  0.00032225612  4.3941663e-05   4.962907e-05     -30.488532              0              0              0              0      2.7416042 
 1021000    12952   0.0003387699     0.06787858  0.00028855121  6.1033936e-07  4.9608354e-05     -31.205392              0              0              0              0     -2.2476002 
 1022000    12952  0.00036372273    0.067833282  0.00027543947    3.87411e-05  4.9542165e-05     -33.694629              0              0              0              0      1.8092194 
 1023000    12952   0.0003499613    0.067818339  0.00030036993  7.1024394e-08   4.952034e-05     -34.609937              0              0              0              0      -1.573228 
 1024000    12952  0.00050885338    0.067777299  0.00041343614  4.5956821e-05  4.9460425e-05     -35.610971              0              0              0              0      1.4913388 
 1025000    12952  0.00030958044    0.067759339  0.00025896418  1.1820456e-06  4.9434215e-05     -36.100991              0              0              0              0    -0.45564957 
 1026000    12952  0.00031788994    0.067735476  0.00023164904  3.6841502e-05  4.9399403e-05     -38.588436              0              0              0              0     0.19977028 
 1027000    12952  0.00035470946     0.06771453  0.00030335012  1.9904862e-06  4.9368855e-05     -40.445984              0              0              0              0     0.37262269 
 1028000    12952  0.00036949793    0.067702167   0.0002915889  2.8558196e-05  4.9350831e-05     -41.171277              0              0              0              0    -0.88466681 
 1029000    12952  0.00029216545    0.067673676  0.00024266679  1.8935658e-07  4.9309302e-05     -42.810694              0              0              0              0     0.98412422 
 1030000    12952  0.00031023217    0.067663734   0.0002421605  1.8776859e-05  4.9294815e-05     -43.329552              0              0              0              0    -0.99700386 
 1031000    12952  0.00035354067    0.067638925  0.00030408728  1.9472117e-07  4.9258673e-05     -45.358413              0              0              0              0      1.0376285 
 1032000    12952  0.00041717204    0.067631562  0.00035318318  1.4740911e-05  4.9247951e-05     -45.239493              0              0              0              0     -1.2927265 
