# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00033467586    0.068466629  0.00025420445  6.6339357e-05  1.4132052e-05      68.292386              0              0              0              0     -3.4454289 
 1001000    12952  0.00016756444    0.068365651  0.00010169477  5.1779276e-05  1.4090398e-05      59.929556              0              0              0              0      6.3660822 
 1002000    12952  0.00014936931    0.068378051  0.00013526235  1.1446005e-08   1.409551e-05      47.262052              0              0              0              0     -4.8527835 
 1003000    12952  0.00020309837    0.068315478  0.00011710866  7.1919986e-05  1.4069724e-05      39.139799              0              0              0              0      3.0361276 
 1004000    12952   7.744074e-05    0.068309823  6.0623688e-05  2.7496571e-06  1.4067395e-05      32.918646              0              0              0              0     -3.0993857 
 1005000    12952  0.00019912249    0.068258866  0.00010429824   8.077784e-05  1.4046415e-05      28.876075              0              0              0              0      2.0993947 
 1006000    12952   0.0001044753    0.068240153  8.7812876e-05   2.623713e-06  1.4038714e-05      22.984878              0              0              0              0     -1.3469197 
 1007000    12952   0.0001985052    0.068201194  9.9621563e-05  8.4860946e-05  1.4022689e-05      19.805745              0              0              0              0     0.30885798 
 1008000    12952  9.7402406e-05    0.068165485  8.2242096e-05  1.1523008e-06  1.4008009e-05       15.96588              0              0              0              0       0.474149 
 1009000    12952   0.0001689271    0.068141788  9.3118437e-05  6.1810392e-05  1.3998271e-05      12.645824              0              0              0              0     -1.0231258 
 1010000    12952  9.3404732e-05    0.068099798  7.9397936e-05  2.5771281e-08  1.3981025e-05      9.5648049              0              0              0              0      1.3570817 
 1011000    12952  0.00015559918    0.068081702  9.4526153e-05  4.7099436e-05  1.3973595e-05      7.3601455              0              0              0              0     -1.5793229 
 1012000    12952  0.00010180055    0.068036454  8.6574598e-05  1.2709288e-06  1.3955027e-05      4.8135394              0              0              0              0      1.5244137 
 1013000    12952  0.00013534728    0.068018936  9.0636048e-05  3.0763395e-05  1.3947842e-05      3.0465333              0              0              0              0     -1.5639414 
 1014000    12952  8.8545115e-05    0.067976211  7.2157554e-05   2.457236e-06  1.3930325e-05     0.34947807              0              0              0              0      1.6568811 
 1015000    12952  0.00013124381    0.067961301  9.5998191e-05  2.1321405e-05  1.3924215e-05     -1.5019771              0              0              0              0      -1.673957 
 1016000    12952  0.00011339763    0.067917379   9.147889e-05  8.0125141e-06  1.3906223e-05     -3.0697271              0              0              0              0      1.4664267 
 1017000    12952   0.0001072825    0.067901397  8.2275392e-05  1.1107429e-05  1.3899679e-05     -4.7702268              0              0              0              0     -1.3186539 
 1018000    12952  0.00010486759    0.067863255  8.0630475e-05  1.0353048e-05  1.3884068e-05      -6.656372              0              0              0              0      1.3270275 
 1019000    12952  0.00010521042    0.067846906  8.3504833e-05   7.828205e-06  1.3877379e-05     -8.1317965              0              0              0              0     -1.2706595 
 1020000    12952  0.00010530956    0.067810064  7.9099255e-05  1.2347996e-05  1.3862312e-05     -10.013357              0              0              0              0      1.2423569 
 1021000    12952  0.00010534393    0.067793586  8.6440569e-05  5.0477877e-06  1.3855575e-05     -11.303956              0              0              0              0     -1.0310447 
 1022000    12952  0.00010615371    0.067760751  7.8201803e-05  1.4109748e-05  1.3842157e-05     -13.156736              0              0              0              0     0.86579474 
 1023000    12952  0.00011404618    0.067741844  9.6033907e-05   4.177835e-06  1.3834433e-05     -14.260671              0              0              0              0    -0.76343121 
 1024000    12952  9.9805106e-05    0.067713402  7.5076562e-05  1.0905725e-05  1.3822819e-05     -15.608842              0              0              0              0     0.67437972 
 1025000    12952  9.1228395e-05    0.067696356  7.4936151e-05  2.4763832e-06  1.3815861e-05     -17.298526              0              0              0              0    -0.51623069 
 1026000    12952  0.00010611734    0.067670581  8.0235776e-05  1.2076225e-05  1.3805342e-05     -18.671568              0              0              0              0     0.50777885 
 1027000    12952  9.6595268e-05    0.067652914  8.0857696e-05  1.9394367e-06  1.3798134e-05     -20.087645              0              0              0              0    -0.35989907 
 1028000    12952  0.00010389438     0.06763014  7.8215982e-05  1.1889548e-05  1.3788846e-05     -21.128064              0              0              0              0     0.21840356 
