# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

# 10-15
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  0.00023354701    0.056323944  0.00010999541  0.00011501244  8.5391657e-06      3607.6706              0              0              0              0    -0.42260939 
 1001000    12952  0.00011263529    0.056318901  2.8193875e-05   7.590378e-05  8.5376369e-06      3514.9134              0              0              0              0     -13.219201 
 1002000    12952  6.4234527e-05     0.05628639  3.1273858e-05  2.4432886e-05  8.5277827e-06      3434.6718              0              0              0              0       16.15058 
 1003000    12952  0.00012239195    0.056285045  3.4811011e-05  7.9053559e-05   8.527375e-06      3343.8914              0              0              0              0     0.59929482 
 1004000    12952  0.00011030847    0.056278229  3.9173992e-05  6.2609171e-05  8.5253098e-06      3256.9807              0              0              0              0     -15.134973 
 1005000    12952  6.4188999e-05    0.056248425  3.8831143e-05  1.6841574e-05  8.5162825e-06      3175.6633              0              0              0              0      19.145137 
 1006000    12952  0.00011831782    0.056247104  5.9089771e-05  5.0712165e-05  8.5158826e-06      3088.0776              0              0              0              0     -3.8527521 
 1007000    12952  0.00013486834    0.056238278   6.681653e-05  5.9538604e-05  8.5132102e-06      3002.4441              0              0              0              0     -11.135254 
 1008000    12952  8.1597173e-05    0.056211354  6.2393891e-05   1.069822e-05  8.5050609e-06      2920.9467              0              0              0              0      16.166483 
 1009000    12952   0.0001153961    0.056209904  7.2280255e-05  3.4611224e-05   8.504622e-06      2834.2725              0              0              0              0     -5.5398228 
 1010000    12952  0.00012786209    0.056199574  6.3995258e-05   5.536533e-05  8.5014964e-06      2750.8863              0              0              0              0     -9.1480636 
