# actual run
thermo		${writestep}
thermo		1000
dump		dum all custom ${writestep} post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co
dump		dum all custom 1000 post/dump.flow id type x y z vx vy vz radius density c_stress[1] c_stress[2] c_stress[3] c_stress[4] c_stress[5] c_stress[6] c_co

run		${runstep}
run		1200000
Setting up run at Wed Aug  7 21:38:43 2024

Memory usage per processor = 10.9146 Mbytes
    Step    Atoms         KinEng       comTop[2          keBed          keTop         keBase        fxxBase         fxxTop        fzzBase         fzzTop        fyyBase         fyyTop 
 1000000    12952  1.0683346e-05    0.067896148  2.5275847e-06  8.1557611e-06  7.4439185e-37      68.869016              0              0              0              0      2.3720981 
 1001000    12952  7.9946971e-06     0.06791298  2.0311063e-06  5.9631007e-06  4.9010447e-10      67.750051              0              0              0              0     -2.2240614 
 1002000    12952   9.051171e-06    0.067896011  2.3008829e-06  6.7483287e-06  1.9593635e-09       68.43375              0              0              0              0      2.0988247 
 1003000    12952  8.2517252e-06    0.067911204  2.1681244e-06  6.0791905e-06  4.4102452e-09       67.26844              0              0              0              0     -2.0754105 
 1004000    12952  9.6809079e-06    0.067895212   2.357213e-06  7.3158589e-06  7.8360319e-09      67.736714              0              0              0              0      1.9300974 
 1005000    12952  8.3787712e-06    0.067908843   2.249411e-06   6.117113e-06   1.224725e-08       66.49878              0              0              0              0     -1.9078812 
 1006000    12952  1.0172347e-05    0.067893771  2.3895832e-06  7.7651381e-06  1.7625684e-08      66.768793              0              0              0              0      1.7772716 
 1007000    12952  8.3332834e-06    0.067905791  2.2846905e-06   6.024598e-06  2.3994872e-08      65.482683              0              0              0              0     -1.7487968 
 1008000    12952  1.0578095e-05    0.067891703  2.4317304e-06  8.1150436e-06  3.1321097e-08      65.539017              0              0              0              0      1.6101416 
 1009000    12952  8.2221327e-06    0.067901991  2.3255032e-06  5.8569856e-06  3.9643854e-08      64.209117              0              0              0              0     -1.5461871 
 1010000    12952  1.0900859e-05    0.067888977   2.575352e-06  8.2765946e-06  4.8912102e-08      64.062608              0              0              0              0      1.4263033 
 1011000    12952  8.0250357e-06     0.06789745  2.3134439e-06  5.6524098e-06  5.9181977e-08       62.69912              0              0              0              0     -1.3474424 
 1012000    12952  1.1136693e-05    0.067885582  2.6756357e-06  8.3906718e-06  7.0385603e-08      62.358793              0              0              0              0      1.2325071 
 1013000    12952  7.7648672e-06    0.067892147  2.2935729e-06  5.3887002e-06  8.2594008e-08      60.984871              0              0              0              0     -1.1496714 
